count,compound,lattice_system_relax,spacegroup_relax,volume_cell,spin_cell,mag_field,mag_sites
6372,In1Mn1Ni2,cubic,225,57.9703,5.83966,1.173987986,0
6373,In1Mn1Ni2,cubic,225,58.0864,5.87624,1.178980718,0
6374,In1Mn1Ni2,cubic,225,57.3537,5.82118,1.182854228,0
6375,In4Mn4O14,cubic,227,240.466,11.9953,0.581351869,0
6376,In6Mn6O18,hexagonal,185,363.257,24.0053,0.770149051,0
6377,In6Mn6O18,hexagonal,185,362.77,24.0107,0.771356414,0
6378,In2Mn2O6,hexagonal,194,121.756,8.00439,0.766160058,0
6379,In6Mn6O18,hexagonal,165,363.218,24.0053,0.770231744,0
6380,In6Mn6O18,hexagonal,185,363.149,24.0054,0.770381301,0
6381,In6Mn6O18,hexagonal,185,363.209,24.0052,0.770247621,0
6382,In1Mn1Pd2,cubic,225,66.9415,4.70255,0.818690255,0
6383,In4Mn2S8,cubic,227,319.444,9.98171,0.364159674,0
6384,In4Mn2S8,cubic,227,321.177,9.98172,0.362195112,0
6385,In2Mn1Se4,rhombohedral,160,202.523,4.90179,0.282073306,0
6386,In8Mn4Te16,orthorhombic,62,935.446,20.0148,0.249352755,0
6387,In2Mn1Te4,tetragonal,121,253.054,4.99669,0.230118131,0
6388,In11Nd5Ni6,orthorhombic,65,473.589,13.8171,0.340014104,0
6389,In1Ni3,cubic,221,51.8105,1.42697,0.320980536,0
6390,In1Ni3,cubic,221,51.8028,1.42677,0.320983252,0
6391,In2Ni6,hexagonal,194,109.004,3.68347,0.393818706,0
6392,In2Ni6,hexagonal,194,108.808,3.67333,0.393442034,0
6393,In2Ni6,orthorhombic,63,110.308,3.74577,0.395745272,0
6394,In2Ni2O12Sr6,rhombohedral,167,307.19,2.00427,0.076038018,0
6395,In4Ni2S8,cubic,227,297.305,4.00119,0.156844249,0
6396,In2Ni3S2,rhombohedral,166,113.694,0.386486,0.03961666,0
6397,In2Ni3S2,rhombohedral,166,114.053,0.4054,0.041424633,0
6398,In2Ni3S2,rhombohedral,166,114.161,0.40903,0.041756014,0
6399,In2Ni3S2,rhombohedral,166,113.66,0.392985,0.040294889,0
6400,In1Ni2Ti1,cubic,225,57.7082,0.680267,0.137380001,0
6401,In1Ni2Ti1,cubic,225,57.6999,0.680249,0.137396127,0
6402,In1Ni1Ti2,cubic,216,68.5492,3.22946,0.549046538,0
6403,In1Ni2Ti1,cubic,225,57.7082,0.680267,0.137380001,0
6404,In2Ni4U4,tetragonal,127,205.224,9.24388,0.524937731,0
6405,In1Ni4U1,cubic,216,89.1746,3.02746,0.395657026,0
6406,In1Ni2U1,cubic,225,70.4552,1.76052,0.291212189,0
6407,In4Ni18Y2,tetragonal,127,332.629,9.04278,0.316827954,0
6408,In1Ni4Zr1,cubic,216,82.0224,1.35129,0.191998453,0
6409,In1Ni2Zr1,cubic,225,62.0801,0.368152,0.069112467,0
6410,In1Ni2Zr1,cubic,225,62.0857,0.36884,0.069235378,0
6411,K11Li1Mn4O16,tetragonal,121,565.888,8.01817,0.165130165,0
6412,K2Li2Mn2O4,monoclinic,12,143.499,9.99993,0.812137798,0
6413,K8Mn2Mo8O30,hexagonal,147,807.256,9.99873,0.144349471,0
6414,K4Mn4Na4O8,orthorhombic,66,330.617,19.9957,0.704844102,0
6415,K8Mn4O16,orthorhombic,62,489.308,3.99841,0.095232821,0
6416,K4Mn4O6,monoclinic,14,238.871,19.9997,0.975757037,0
6417,K6Mn4O16,monoclinic,11,434.532,1.99526,0.053513009,0
6418,K6Mn4O16,monoclinic,11,437.625,1.99534,0.053136926,0
6419,K3Mn1O4,tetragonal,121,161.96,2.00015,0.143925066,0
6420,K4Mn4O16P4,triclinic,2,440.13,20.0071,0.529766887,0
6421,K8Mn8O48S12,cubic,198,1092.85,40.0031,0.426593987,0
6422,K8Mn8O48S12,cubic,198,1092.31,40.0026,0.426799546,0
6423,K1Mn1O8Se2,triclinic,2,188.712,3.99728,0.246857708,0
6424,K2Mn1O6Se2,rhombohedral,166,179.178,4.9994,0.325173271,0
6425,K2Mn2O15Si4Zn4,orthorhombic,44,373.839,10,0.311743231,0
6426,K4Mn2O14V4,tetragonal,113,433.937,10.0027,0.268640941,0
6427,K4Mn2P4S12,monoclinic,14,648.427,6.0013,0.107861358,0
6428,K4Mn2P4S12,monoclinic,14,574.232,5.99389,0.121647452,0
6429,K4Mn2P4Se12,monoclinic,14,682.354,9.99992,0.170792353,0
6430,K4Mn6S8,monoclinic,13,467.051,29.9999,0.748578138,0
6431,K12Mn2S8,hexagonal,186,668.394,9.9996,0.174353923,0
6432,K4Mn2S4,orthorhombic,72,282.773,10.001,0.412180201,0
6433,K2Mn2Sb2,tetragonal,129,191.635,9.99557,0.607875126,0
6434,K12Mn2Se8,hexagonal,186,751.202,9.99641,0.155084703,0
6435,K4Mn2Se4,orthorhombic,72,318.914,10.0133,0.365919271,0
6436,K8Mn4Se16Sn4,tetragonal,118,997.278,20.011,0.233848286,0
6437,K8Mn4Se24Sn8,tetragonal,130,1443.85,20.0029,0.161455381,0
6438,K1Mn1Te2,tetragonal,119,141.778,4.00003,0.328803204,0
6439,K12Mn2Te8,hexagonal,186,903.693,10.003,0.12900038,0
6440,K4Mn2Te4,orthorhombic,72,382.318,10.0005,0.304844671,0
6441,K8Mo8Ni4O32,orthorhombic,64,918.384,7.99569,0.101464303,0
6442,K4N6Ni1O12,rhombohedral,148,384.342,1.99857,0.06060147,0
6443,K4N8Ni2O24,monoclinic,9,561.77,4.01594,0.083312528,0
6444,K2N6Ni1O12Sr1,cubic,202,304.413,2.00052,0.076588108,0
6445,K4Na8Ni4O8,orthorhombic,64,415.593,4.01257,0.112521636,0
6446,K6Ni2O4,tetragonal,136,264.093,1.99888,0.08820871,0
6447,K12Ni4O8,tetragonal,92,522.535,4.00652,0.089358026,0
6448,K12Ni4O8,tetragonal,92,523.181,4.00646,0.089246355,0
6449,K12Ni4O8,tetragonal,92,520.708,4.00644,0.089669765,0
6450,K12Ni4O8,tetragonal,92,520.033,4.0063,0.089783018,0
6451,K2Ni1O2,tetragonal,139,102.245,2.00076,0.228052352,0
6452,K2Ni1O2,tetragonal,139,102.022,2.00077,0.228551972,0
6453,K6Ni4O8,orthorhombic,63,298.922,2,0.077974708,0
6454,K4Ni3O6,monoclinic,12,218.482,2.00025,0.10669652,0
6455,K4Ni4O16P4,orthorhombic,33,406.433,8.00036,0.229404644,0
6456,K4Ni4O16P4,orthorhombic,33,405.481,8.0004,0.229944397,0
6457,K4Ni4O16P4,orthorhombic,33,406.901,8.00071,0.229150817,0
6458,K1Ni1O9P3,rhombohedral,146,212.231,2.00006,0.1098287,0
6459,K8Ni8O48S12,cubic,198,993.848,16.0165,0.187814574,0
6460,K1Ni2S2,tetragonal,139,97.5174,3.00005,0.358532078,0
6461,K1Ni2Se2,tetragonal,139,110.26,3.00002,0.317093836,0
6462,La1Mg1Ni4,cubic,216,91.2688,1.26268,0.161232504,0
6463,La1Mg1Ni4,cubic,216,91.0606,1.25644,0.160802533,0
6464,La1Mg1Ni4,cubic,216,91.2343,1.26936,0.16214677,0
6465,La1Mg2Ni9,rhombohedral,166,163.943,4.16422,0.296020935,0
6466,La3Mn9Ni6,hexagonal,191,336.979,40.4717,1.399684807,0
6467,La4Mn4O12,orthorhombic,62,254.036,16.0083,0.734398172,0
6468,La4Mn4O12,orthorhombic,62,255.845,15.9999,0.728822838,0
6469,La4Mn4O12,orthorhombic,62,257.001,16.0039,0.725725953,0
6470,La4Mn4O12,orthorhombic,62,257.763,16.0043,0.723598644,0
6471,La4Mn8O20,orthorhombic,55,404.771,27.9998,0.806171012,0
6472,La4Mn4O12,orthorhombic,62,257.726,15.9997,0.723494518,0
6473,La4Mn4O12,orthorhombic,62,255.886,15.9998,0.728701506,0
6474,La4Mn4O12,orthorhombic,62,256.256,16.0033,0.727808532,0
6475,La4Mn4O12,orthorhombic,62,256.07,15.9998,0.728177895,0
6476,La4Mn4O12,orthorhombic,62,257.684,15.9998,0.723616963,0
6477,La4Mn4O12,orthorhombic,62,257.631,15.9997,0.723761302,0
6478,La4Mn4O12,orthorhombic,62,257.608,16.0054,0.72408379,0
6479,La4Mn8O20,orthorhombic,55,404.603,27.9999,0.806508632,0
6480,La4Mn4O12,orthorhombic,62,255.959,15.9999,0.728498232,0
6481,La4Mn4O12,orthorhombic,62,255.861,15.9998,0.728772707,0
6482,La4Mn4O12,orthorhombic,62,257.147,16.0042,0.725327505,0
6483,La4Mn4O12,monoclinic,11,267.044,8.0002,0.349140041,0
6484,La4Mn4O12,monoclinic,11,266.411,8.00229,0.350061034,0
6485,La2Mn2O6,rhombohedral,167,126.057,8.00152,0.739753735,0
6486,La2Mn2O6,rhombohedral,167,126.076,8.00036,0.739535024,0
6487,La2Mn2O6,rhombohedral,167,126.312,8.00047,0.738163434,0
6488,La2Mn2O6,rhombohedral,167,125.884,8.00051,0.74067686,0
6489,La2Mn2O6,rhombohedral,167,126.295,8.00049,0.73826464,0
6490,La2Mn2O6,rhombohedral,167,126.124,8.00044,0.739260965,0
6491,La2Mn2O6,rhombohedral,167,126.322,8.0004,0.738098541,0
6492,La2Mn2O6,rhombohedral,167,126.11,8.00038,0.739337489,0
6493,La2Mn2O6,rhombohedral,167,126.162,8.00036,0.73903091,0
6494,La2Mn2O6,rhombohedral,167,126.101,8.00039,0.739391181,0
6495,La2Mn2O6,rhombohedral,167,126.324,8.00041,0.738087777,0
6496,La2Mn2O6,rhombohedral,167,125.846,8.00028,0.740879212,0
6497,La2Mn2O6,rhombohedral,167,126.247,8.00037,0.738534256,0
6498,La2Mn2O6,rhombohedral,167,126.119,8.00044,0.739290274,0
6499,La2Mn2O6,rhombohedral,167,126.282,8.00048,0.738339717,0
6500,La2Mn2O6,rhombohedral,167,126.294,8.00046,0.738267717,0
6501,La2Mn2O6,rhombohedral,167,126.299,8.00059,0.738250486,0
6502,La2Mn2O6,rhombohedral,167,126.125,8.0004,0.739251408,0
6503,La2Mn2O6,rhombohedral,167,126.042,8.00032,0.739730816,0
6504,La2Mn2O6,rhombohedral,167,126.108,8.00033,0.739344594,0
6505,La1Mn1O3,cubic,221,62.1491,4.00265,0.750575546,0
6506,La1Mn1O3,cubic,221,62.2368,4.00263,0.749514139,0
6507,La8Mn2O2S12,hexagonal,186,545.223,4.00889,0.08569029,0
6508,La6Mn2O12S6W2,hexagonal,176,449.039,7.99969,0.20762074,0
6509,La2Mn2O2Sb2,tetragonal,129,185.521,5.8894,0.369964126,0
6510,La2Mn2O3Se2,tetragonal,139,169.994,9.99434,0.685176036,0
6511,La2Mn2O3Se2,tetragonal,139,170.525,9.99443,0.683048608,0
6512,La2Mn2O3Se2,tetragonal,139,170.535,9.99438,0.683005138,0
6513,La2Mn2O3Se2,tetragonal,139,170.496,9.99449,0.683168891,0
6514,La2Mn2O3Se2,tetragonal,139,170.623,9.99423,0.682642628,0
6515,La2Mn2O3Se2,tetragonal,139,170.548,9.99439,0.68295376,0
6516,La2Mn2O3Se2,tetragonal,139,170.203,9.99387,0.684302495,0
6517,La2Mn2O3Se2,tetragonal,139,170.025,9.99434,0.685051111,0
6518,La8Mn2O2Se12,orthorhombic,36,612.772,8.01436,0.152423375,0
6519,La8Mn2S14,hexagonal,173,626.312,9.99861,0.186050369,0
6520,La2Mn2Si2,tetragonal,129,141.123,3.46862,0.286444549,0
6521,La2Mn2Si2,tetragonal,129,141.071,2.59672,0.214520607,0
6522,La2Mn2Si2,tetragonal,129,140.884,2.14444,0.177391932,0
6523,La1Mn2Si2,tetragonal,139,100.386,5.22736,0.606863335,0
6524,La1Mn2Si2,tetragonal,139,100.783,5.07996,0.587428008,0
6525,La1Mn2Si2,tetragonal,139,101.018,5.50082,0.634614961,0
6526,La1Mn2Si2,tetragonal,139,100.343,5.79661,0.673238028,0
6527,La1Mn2Si2,tetragonal,139,100.73,8.32639,0.963339911,0
6528,La2Mn2Si4,orthorhombic,63,165.407,8.03495,0.566123173,0
6529,La2Mn2Si4,orthorhombic,63,165.538,8.03788,0.565881444,0
6530,La2Mn2Si4,orthorhombic,63,165.784,8.03887,0.56511135,0
6531,La3Mn4Sn4,orthorhombic,71,293.697,17.367,0.689139165,0
6532,La1Ni5,hexagonal,191,87.432,1.57122,0.2094345,0
6533,La1Ni5,hexagonal,191,87.4858,1.57109,0.209288389,0
6534,La1Ni5,hexagonal,191,87.4923,1.5752,0.209820302,0
6535,La1Ni5,hexagonal,191,87.4882,1.57381,0.209644975,0
6536,La1Ni5,hexagonal,191,87.4611,1.57597,0.209997754,0
6537,La1Ni5,hexagonal,191,86.5511,2.55215,0.343649125,0
6538,La1Ni5,hexagonal,191,86.6197,2.55954,0.344371248,0
6539,La1Ni5,hexagonal,191,87.3536,1.57121,0.209621134,0
6540,La1Ni5,hexagonal,191,87.4056,1.57291,0.209723093,0
6541,La1Ni5,hexagonal,191,87.3379,1.56752,0.20916643,0
6542,La1Ni5,hexagonal,191,87.469,1.56544,0.208575793,0
6543,La1Ni5,hexagonal,191,87.5171,1.56922,0.208964521,0
6544,La1Ni5,hexagonal,191,87.3536,1.57121,0.209621134,0
6545,La1Ni5,hexagonal,191,87.427,1.57191,0.209538456,0
6546,La1Ni5,hexagonal,191,87.469,1.56544,0.208575793,0
6547,La1Ni5,hexagonal,191,87.4929,1.57791,0.210179839,0
6548,La1Ni5,hexagonal,191,87.4265,1.58154,0.210823358,0
6549,La1Ni5,hexagonal,191,87.4609,1.57078,0.209306666,0
6550,La1Ni5,hexagonal,191,87.3568,1.57427,0.210021686,0
6551,La1Ni5,hexagonal,191,87.5158,1.57046,0.209132751,0
6552,La1Ni5,hexagonal,191,87.6226,1.57195,0.209076023,0
6553,La1Ni5,hexagonal,191,87.0761,1.56267,0.209146183,0
6554,La1Ni5,hexagonal,191,87.4608,1.56899,0.209068387,0
6555,La1Ni5,hexagonal,191,87.4369,1.57419,0.209818625,0
6556,La1Ni5,hexagonal,191,86.5633,2.55468,0.343941311,0
6557,La1Ni5,hexagonal,191,87.4714,1.58816,0.21159715,0
6558,La1Ni5,hexagonal,191,86.0991,2.53745,0.343463444,0
6559,La1Ni5,hexagonal,191,87.4636,1.57371,0.209690615,0
6560,La1Ni5,hexagonal,191,86.6606,2.56241,0.344594679,0
6561,La1Ni5,hexagonal,191,87.4351,1.57,0.209264461,0
6562,La1Ni5,hexagonal,191,87.6883,1.57295,0.209052279,0
6563,La1Ni5,hexagonal,191,87.5949,1.57481,0.209522651,0
6564,La1Ni5,hexagonal,191,87.6201,1.57348,0.209285491,0
6565,La1Ni5,hexagonal,191,87.4646,1.57004,0.209199211,0
6566,La1Ni5,hexagonal,191,86.1169,2.5356,0.343142091,0
6567,La8Ni28,hexagonal,194,561.84,10.6805,0.221544293,0
